Date,TOPIX,NASDAQ100,GOLD,JREIT,USDJPY
2021-04-22,180.83131408691406,15258.5888671875,18120.0,1778.1968994140625,108.03900146484375
2021-04-23,180.02401733398438,15058.609375,18030.0,1787.9185791015625,107.97799682617188
2021-04-26,180.47250366210938,15218.5927734375,17970.0,1791.968994140625,107.8740005493164
2021-04-27,179.21673583984375,15398.5771484375,18060.0,1790.3485107421875,108.2020034790039
2021-04-28,179.39613342285156,15398.5771484375,18030.0,1792.779052734375,108.75
2021-04-30,178.7682647705078,15318.5830078125,18010.0,1799.26025390625,108.90399932861328
2021-05-06,181.5488739013672,14988.6142578125,18330.0,1807.3607177734375,109.21900177001953
2021-05-07,181.9973602294922,15068.6064453125,18570.0,1777.386962890625,109.05000305175781
2021-05-10,183.7913360595703,15138.599609375,18750.0,1796.1822509765625,108.5719985961914
2021-05-11,179.48582458496094,14658.6455078125,18730.0,1801.08544921875,108.84400177001953
2021-05-12,176.615478515625,14618.6494140625,18640.0,1792.096435546875,108.71499633789062
2021-05-13,174.28335571289062,14458.6630859375,18660.0,1762.677490234375,109.66400146484375
2021-05-14,177.4227752685547,14638.6455078125,18720.0,1772.483642578125,109.51599884033203
2021-05-17,176.7052001953125,14798.6318359375,18980.0,1776.5694580078125,109.41200256347656
2021-05-18,179.57553100585938,14808.630859375,19140.0,1781.47265625,109.24199676513672
2021-05-19,178.4991455078125,14528.6572265625,19100.0,1796.9993896484375,108.86799621582031
2021-05-20,178.40943908691406,14638.6455078125,19140.0,1805.171142578125,109.27300262451172
2021-05-21,179.30642700195312,14888.623046875,19110.0,1795.365234375,108.86000061035156
2021-05-24,180.20339965820312,14808.630859375,19220.0,1801.9027099609375,108.91899871826172
2021-05-25,180.83131408691406,15098.60546875,19100.0,1809.25732421875,108.85099792480469
2021-05-26,181.0106964111328,15128.6005859375,19380.0,1812.5260009765625,108.802001953125
2021-05-27,179.84461975097656,15138.599609375,19410.0,1816.6119384765625,109.16999816894531
2021-05-28,183.25315856933594,15238.5908203125,19450.0,1810.074462890625,109.80899810791016
2021-05-31,181.0106964111328,15238.5908203125,19600.0,1811.7083740234375,109.90699768066406
2021-06-01,181.27978515625,15188.595703125,19610.0,1802.7193603515625,109.49299621582031
2021-06-02,182.7149658203125,15178.5966796875,19510.0,1836.22412109375,109.49299621582031
2021-06-03,184.15011596679688,15228.5927734375,19530.0,1849.2996826171875,109.59500122070312
2021-06-04,184.41921997070312,15078.60546875,19270.0,1841.1275634765625,110.26599884033203
2021-06-07,184.41921997070312,15228.5927734375,19300.0,1858.2884521484375,109.61699676513672
2021-06-08,184.8677215576172,15318.5830078125,19410.0,1876.2666015625,109.27400207519531
2021-06-09,184.06040954589844,15308.583984375,19390.0,1877.9010009765625,109.46900177001953
2021-06-10,184.32952880859375,15328.5830078125,19310.0,1888.5245361328125,109.61000061035156
2021-06-11,184.06040954589844,15478.568359375,19450.0,1881.1700439453125,109.40899658203125
2021-06-14,184.41921997070312,15588.5595703125,19130.0,1890.159423828125,109.70899963378906
2021-06-15,186.12347412109375,15768.5419921875,19210.0,1877.9010009765625,110.04100036621094
2021-06-16,186.12347412109375,15638.5537109375,19170.0,1875.449462890625,110.08399963378906
2021-06-17,185.047119140625,15578.5595703125,18850.0,1854.2025146484375,110.7699966430664
2021-06-18,183.07376098632812,15838.5341796875,18390.0,1850.9337158203125,110.32499694824219
2021-06-21,178.9476318359375,15578.5595703125,18230.0,1851.751220703125,110.20099639892578
2021-06-22,184.41921997070312,15828.5380859375,18430.0,1877.08349609375,110.3740005493164
2021-06-23,183.70162963867188,16058.515625,18460.0,1873.8154296875,110.65399932861328
2021-06-24,183.07376098632812,16048.515625,18450.0,1873.8154296875,111.01200103759766
2021-06-25,184.59861755371094,16128.5087890625,18490.0,1876.2666015625,110.9209976196289
2021-06-28,184.8677215576172,16098.5126953125,18510.0,1887.70751953125,110.8219985961914
2021-06-29,183.70162963867188,16228.5,18410.0,1893.427490234375,110.60299682617188
2021-06-30,182.9840545654297,16318.4912109375,18180.0,1885.2554931640625,110.53500366210938
2021-07-01,182.80467224121094,16388.482421875,18490.0,1876.2666015625,111.1240005493164
2021-07-02,184.5089111328125,16408.482421875,18590.0,1895.87939453125,111.5719985961914
2021-07-05,183.8810272216797,16538.470703125,18590.0,1909.7711181640625,111.13500213623047
2021-07-06,184.41921997070312,16488.474609375,18720.0,1917.943603515625,110.91600036621094
2021-07-07,182.80467224121094,16558.46875,18660.0,1914.6748046875,110.60199737548828
2021-07-08,177.78155517578125,16498.474609375,18570.0,1912.2230224609375,110.63500213623047
2021-07-09,181.2159423828125,16368.4853515625,18510.0,1903.2340087890625,109.8010025024414
2021-07-12,184.2316436767578,16528.470703125,18580.0,1915.4915771484375,110.21499633789062
2021-07-13,185.4196319580078,16628.4609375,18670.0,1912.2230224609375,110.32499694824219
2021-07-14,184.96270751953125,16618.46484375,18760.0,1914.6748046875,110.59500122070312
2021-07-15,182.95225524902344,16578.466796875,18810.0,1904.05126953125,109.98400115966797
2021-07-16,182.40396118164062,16468.474609375,18790.0,1910.5889892578125,109.77799987792969
2021-07-19,179.7537841796875,16308.4921875,18630.0,1890.159423828125,109.8740005493164
2021-07-20,178.2002410888672,16208.5009765625,18610.0,1878.7178955078125,109.53399658203125
2021-07-21,179.6623992919922,16358.48828125,18590.0,1877.9010009765625,109.91999816894531
2021-07-26,181.58148193359375,16848.44140625,18670.0,1878.7178955078125,110.54399871826172
2021-07-27,182.5867156982422,16838.443359375,18510.0,1891.79345703125,110.302001953125
2021-07-28,180.94178771972656,16628.4609375,18560.0,1910.5889892578125,109.80599975585938
2021-07-29,181.49009704589844,16648.458984375,18640.0,1911.4061279296875,109.89099884033203
2021-07-30,179.29685974121094,16438.48046875,18730.0,1902.4163818359375,109.40899658203125
2021-08-02,182.95225524902344,16698.45703125,18600.0,1895.0618896484375,109.70600128173828
2021-08-03,182.12979125976562,16558.46875,18510.0,1883.62158203125,109.26899719238281
2021-08-04,181.2159423828125,16638.4609375,18490.0,1890.159423828125,108.99099731445312
2021-08-05,181.67286682128906,16748.451171875,18570.0,1922.846435546875,109.52899932861328
2021-08-06,182.03839111328125,16858.44140625,18500.0,1877.9010009765625,109.75199890136719
2021-08-10,182.40396118164062,16898.484375,17890.0,1879.62939453125,110.30599975585938
2021-08-11,184.14024353027344,16848.486328125,17970.0,1882.92138671875,110.5979995727539
2021-08-12,184.0488739013672,16748.49609375,18100.0,1883.7440185546875,110.3740005493164
2021-08-13,184.32302856445312,16838.48828125,18130.0,1883.7440185546875,110.40299987792969
2021-08-16,181.67286682128906,16738.49609375,18170.0,1882.92138671875,109.6240005493164
2021-08-17,180.48484802246094,16708.5,18310.0,1878.806396484375,109.2969970703125
2021-08-18,181.39871215820312,16668.50390625,18370.0,1888.681884765625,109.53700256347656
2021-08-19,179.022705078125,16518.517578125,18340.0,1873.04541015625,109.84200286865234
2021-08-20,177.19500732421875,16568.51171875,18340.0,1867.2850341796875,109.76799774169922
2021-08-23,180.48484802246094,16848.486328125,18360.0,1851.64892578125,109.83999633789062
2021-08-24,182.40396118164062,17058.46875,18540.0,1847.5340576171875,109.6780014038086
2021-08-25,182.4953155517578,17058.46875,18410.0,1836.012451171875,109.7300033569336
2021-08-26,182.31256103515625,17078.466796875,18390.0,1848.3570556640625,109.97599792480469
2021-08-27,181.7642364501953,17058.46875,18550.0,1908.4326171875,110.0479965209961
2021-08-30,183.95748901367188,17148.4609375,18640.0,1919.13134765625,109.86499786376953
2021-08-31,184.96270751953125,17398.4375,18650.0,1894.442626953125,109.94400024414062
2021-09-01,186.60763549804688,17428.4375,18700.0,1889.5048828125,110.05599975585938
2021-09-02,186.69903564453125,17378.44140625,18670.0,1899.380615234375,110.09600067138672
2021-09-03,190.17164611816406,17388.439453125,18640.0,1894.442626953125,109.94499969482422
2021-09-06,192.45626831054688,17418.4375,18770.0,1910.0784912109375,109.76399993896484
2021-09-07,194.37533569335938,17418.4375,18680.0,1897.734375,109.81999969482422
2021-09-08,196.20303344726562,17498.4296875,18550.0,1895.265625,110.2959976196289
2021-09-09,194.55812072753906,17328.443359375,18420.0,1885.3900146484375,110.21800231933594
2021-09-10,197.11688232421875,17328.443359375,18530.0,1878.806396484375,109.78099822998047
2021-09-13,197.5738067626953,17208.453125,18460.0,1878.806396484375,109.91500091552734
2021-09-14,199.5842742919922,17208.453125,18470.0,1892.7969970703125,109.99400329589844
2021-09-15,197.66519165039062,17088.466796875,18480.0,1874.6915283203125,109.71900177001953
2021-09-16,197.11688232421875,17108.46484375,18260.0,1875.5150146484375,109.38300323486328
2021-09-17,197.75656127929688,17278.44921875,18120.0,1873.04541015625,109.6989974975586
2021-09-21,194.55812072753906,16718.498046875,18040.0,1859.8785400390625,109.43699645996094
2021-09-22,192.91319274902344,16728.49609375,18220.0,1840.1275634765625,109.14900207519531
2021-09-24,197.2996368408203,17098.466796875,18120.0,1851.64892578125,110.32599639892578
2021-09-27,197.02549743652344,17268.451171875,18210.0,1867.2850341796875,110.76399993896484
2021-09-28,196.020263671875,17138.4609375,18190.0,1866.462158203125,110.96399688720703
2021-09-29,193.82704162597656,16798.4921875,18140.0,1847.5340576171875,111.52799987792969
2021-09-30,193.2787322998047,16848.486328125,18120.0,1836.012451171875,111.93599700927734
2021-10-01,188.6180877685547,16478.51953125,18230.0,1793.218994140625,111.46099853515625
2021-10-04,187.79563903808594,16558.513671875,18300.0,1807.2091064453125,110.9469985961914
2021-10-05,185.05409240722656,16348.533203125,18260.0,1821.1995849609375,110.96800231933594
2021-10-06,184.41441345214844,16508.51953125,18290.0,1802.2713623046875,111.48699951171875
2021-10-07,184.14024353027344,16798.4921875,18320.0,1813.7933349609375,111.41300201416016
2021-10-08,186.51626586914062,16848.486328125,18380.0,1803.094482421875,111.66200256347656
2021-10-11,189.89747619628906,16888.484375,18520.0,1815.438720703125,112.2699966430664
2021-10-12,188.2525634765625,16808.4921875,18670.0,1812.14697265625,113.38800048828125
2021-10-13,187.43011474609375,16808.4921875,18710.0,1842.5966796875,113.51899719238281
2021-10-14,188.80088806152344,17098.466796875,19000.0,1831.8978271484375,113.3010025024414
2021-10-15,192.18211364746094,17478.431640625,19120.0,1854.1177978515625,113.83399963378906
2021-10-18,191.9993438720703,17488.4296875,18880.0,1865.63916015625,114.3239974975586
2021-10-19,192.45626831054688,17688.41015625,18970.0,1861.524169921875,114.28500366210938
2021-10-20,192.73040771484375,17858.396484375,19040.0,1853.2950439453125,114.54299926757812
2021-10-21,189.98887634277344,17688.41015625,19020.0,1847.5340576171875,114.38899993896484
2021-10-22,190.2630157470703,17788.40234375,19030.0,1829.4290771484375,113.8499984741211
2021-10-25,189.71473693847656,17698.41015625,19110.0,1836.012451171875,113.66400146484375
2021-10-26,191.72518920898438,17968.38671875,19240.0,1829.4290771484375,113.76499938964844
2021-10-27,191.2682647705078,17988.384765625,19030.0,1841.7733154296875,114.18800354003906
2021-10-28,189.98887634277344,17958.388671875,19120.0,1845.887939453125,113.7760009765625
2021-10-29,190.2630157470703,17998.384765625,19070.0,1856.5869140625,113.61599731445312
2021-11-01,194.2839813232422,18388.349609375,19090.0,1844.2425537109375,114.23600006103516
2021-11-02,193.09596252441406,18308.357421875,19050.0,1851.64892578125,114.09400177001953
2021-11-04,195.19781494140625,18708.322265625,18930.0,1850.826171875,114.06999969482422
2021-11-05,193.82704162597656,18828.30859375,19070.0,1851.64892578125,113.83699798583984
2021-11-08,193.64425659179688,18768.31640625,19320.0,1857.4095458984375,113.4749984741211
2021-11-09,192.09072875976562,18648.326171875,19220.0,1829.4290771484375,113.25399780273438
2021-11-10,190.71994018554688,18498.33984375,19260.0,1825.9432373046875,112.91200256347656
2021-11-11,191.45103454589844,18498.33984375,19740.0,1830.09326171875,113.90499877929688
2021-11-12,194.10118103027344,18598.330078125,19860.0,1826.7730712890625,114.04299926757812
2021-11-15,194.7408905029297,18728.3203125,19780.0,1825.9432373046875,113.98100280761719
2021-11-16,195.01502990722656,18708.322265625,19920.0,1839.222900390625,114.13200378417969
2021-11-17,193.73565673828125,18988.294921875,19900.0,1826.7730712890625,114.90399932861328
2021-11-18,193.2787322998047,18898.3046875,19930.0,1831.75341796875,114.19000244140625
2021-11-19,194.2839813232422,19198.27734375,19900.0,1829.263427734375,114.28199768066406
2021-11-22,194.2839813232422,19218.2734375,19690.0,1830.09326171875,114.13800048828125
2021-11-24,191.72518920898438,19008.294921875,19290.0,1834.2427978515625,115.14099884033203
2021-11-25,192.54763793945312,19188.27734375,19420.0,1840.052490234375,115.40799713134766
2021-11-26,188.80088806152344,18908.30078125,19280.0,1832.5831298828125,115.06900024414062
2021-11-29,185.37396240234375,18603.330078125,19020.0,1796.47900390625,113.71900177001953
2021-11-30,183.50057983398438,18698.322265625,18990.0,1789.42431640625,113.80400085449219
2021-12-01,183.95748901367188,18823.310546875,19005.0,1802.2890625,113.29900360107422
2021-12-02,183.0436248779297,18298.357421875,18770.0,1781.5396728515625,112.88200378417969
2021-12-03,186.1507110595703,18353.3515625,18800.0,1801.4588623046875,113.02200317382812
2021-12-06,185.05409240722656,18068.376953125,18850.0,1791.084228515625,113.04199981689453
2021-12-07,189.30349731445312,18423.345703125,18935.0,1803.9488525390625,113.45800018310547
2021-12-08,190.4001007080078,18883.306640625,18985.0,1822.20849609375,113.5250015258789
2021-12-09,189.12071228027344,18863.306640625,18955.0,1840.052490234375,113.68399810791016
2021-12-10,187.65858459472656,18573.33203125,18835.0,1831.3380126953125,113.447998046875
2021-12-13,187.93272399902344,18858.306640625,18920.0,1825.9432373046875,113.5009994506836
2021-12-14,187.521484375,18543.333984375,18960.0,1809.7584228515625,113.5770034790039
2021-12-15,188.38963317871094,18403.349609375,18810.0,1810.5887451171875,113.74299621582031
2021-12-16,191.35964965820312,18933.298828125,19030.0,1812.248779296875,114.13600158691406
2021-12-17,188.66378784179688,18238.365234375,19150.0,1842.1280517578125,113.66300201416016
2021-12-20,184.5057830810547,17918.392578125,19120.0,1800.6290283203125,113.51799774169922
2021-12-21,187.43011474609375,18223.365234375,19055.0,1811.0037841796875,113.66200256347656
2021-12-22,187.24732971191406,18458.341796875,19060.0,1806.0240478515625,113.99400329589844
2021-12-23,189.0293426513672,18718.3203125,19265.0,1816.8135986328125,114.12100219726562
2021-12-24,188.8922576904297,18838.30859375,19310.0,1823.4537353515625,114.45800018310547
2021-12-27,187.93272399902344,18938.298828125,19350.0,1813.07861328125,114.33300018310547
2021-12-28,190.44578552246094,19263.271484375,19455.0,1827.1878662109375,114.79199981689453
2021-12-29,190.2630157470703,19263.271484375,19385.0,1845.8621826171875,114.77300262451172
2021-12-30,189.4862518310547,19203.27734375,19330.0,1845.447509765625,114.947998046875
2022-01-04,193.91842651367188,19388.259765625,19510.0,1867.44189453125,115.3280029296875
2022-01-05,194.19256591796875,19003.294921875,19685.0,1831.3380126953125,116.17400360107422
2022-01-06,190.2630157470703,18408.34765625,19520.0,1810.173583984375,116.12799835205078
2022-01-07,189.89747619628906,18533.337890625,19380.0,1800.6290283203125,115.86499786376953
2022-01-11,189.34918212890625,18223.365234375,19465.0,1793.1593017578125,115.27799987792969
2022-01-12,192.1364288330078,18578.330078125,19605.0,1795.2342529296875,115.33100128173828
2022-01-13,190.81134033203125,18383.349609375,19540.0,1793.9892578125,114.67500305175781
2022-01-14,188.29824829101562,17918.392578125,19410.0,1781.1246337890625,114.11799621582031
2022-01-17,189.12071228027344,18018.3828125,19470.0,1769.9197998046875,114.30599975585938
2022-01-18,188.3439483642578,17953.388671875,19470.0,1753.73583984375,114.57099914550781
2022-01-19,182.76947021484375,17458.431640625,19345.0,1695.6373291015625,114.55400085449219
2022-01-20,184.5057830810547,17533.42578125,19670.0,1649.9886474609375,114.34700012207031
2022-01-21,183.22642517089844,16963.4765625,19590.0,1682.7724609375,113.99299621582031
2022-01-24,183.50057983398438,16768.49609375,19545.0,1692.732421875,113.78500366210938
2022-01-25,180.34779357910156,16513.51953125,19585.0,1680.28271484375,114.01100158691406
2022-01-26,179.84518432617188,16423.52734375,19660.0,1703.1070556640625,113.875
2022-01-27,175.18453979492188,16188.546875,19420.0,1722.1962890625,114.72100067138672
2022-01-28,178.74855041503906,16568.51171875,19385.0,1734.64599609375,115.35199737548828
2022-01-31,180.34779357910156,16978.4765625,19280.0,1744.60546875,115.26200103759766
2022-02-01,180.57626342773438,17348.443359375,19355.0,1718.04638671875,115.12100219726562
2022-02-02,184.14024353027344,17663.416015625,19285.0,1726.346435546875,114.73600006103516
2022-02-03,182.76947021484375,17178.4609375,19335.0,1734.64599609375,114.38200378417969
2022-02-04,183.8660888671875,17243.453125,19385.0,1730.910888671875,114.95700073242188
2022-02-07,183.3634796142578,17183.458984375,19495.0,1709.3319091796875,115.2239990234375
2022-02-08,184.36871337890625,17038.470703125,19620.0,1676.5477294921875,115.06300354003906
2022-02-09,185.83087158203125,17323.443359375,19715.0,1691.072265625,115.53099822998047
2022-02-10,186.88180541992188,17588.419921875,19795.0,1718.5150146484375,115.60199737548828
2022-02-14,183.77471923828125,16658.50390625,20000.0,1692.1600341796875,115.58399963378906
2022-02-15,182.12979125976562,16643.505859375,20215.0,1672.9166259765625,115.53600311279297
2022-02-16,185.23687744140625,17088.466796875,20030.0,1698.0167236328125,115.63500213623047
2022-02-17,183.68331909179688,16963.4765625,20185.0,1710.9852294921875,115.38700103759766
2022-02-18,183.08934020996094,16663.50390625,20345.0,1704.2918701171875,114.86599731445312
2022-02-21,181.90133666992188,16393.52734375,20315.0,1696.7618408203125,114.96099853515625
2022-02-22,179.29685974121094,15928.5693359375,20465.0,1673.3350830078125,114.60900115966797
2022-02-24,176.7837677001953,15283.6279296875,20755.0,1673.75341796875,114.89800262451172
2022-02-25,178.8399200439453,16188.546875,20600.0,1667.896484375,115.57099914550781
2022-02-28,179.7537841796875,16253.541015625,20575.0,1687.9769287109375,115.58499908447266
2022-03-01,180.7133331298828,16603.509765625,20475.0,1702.618408203125,115.0780029296875
2022-03-02,177.14932250976562,16433.525390625,20795.0,1711.403564453125,114.83300018310547
2022-03-03,178.97702026367188,16723.49609375,20800.0,1706.8017578125,115.51899719238281
2022-03-04,175.50437927246094,16333.533203125,20850.0,1700.52685546875,115.4739990234375
2022-03-07,170.79806518554688,15858.5771484375,21300.0,1689.650146484375,114.94999694824219
2022-03-08,167.6909942626953,15473.6103515625,21515.0,1682.120361328125,115.37300109863281
2022-03-09,167.41683959960938,15608.5986328125,22155.0,1665.80517578125,115.72200012207031
2022-03-10,174.042236328125,16153.55078125,21460.0,1703.873291015625,115.90899658203125
2022-03-11,171.666259765625,16058.55859375,21620.0,1688.3951416015625,116.17900085449219
2022-03-14,172.44300842285156,15948.568359375,21690.0,1685.467041015625,117.52899932861328
2022-03-15,174.1336212158203,15708.58984375,21290.0,1673.3350830078125,118.21800231933594
2022-03-16,176.41824340820312,16263.541015625,21170.0,1700.945068359375,118.29199981689453
2022-03-17,181.03317260742188,16833.48828125,21445.0,1712.239990234375,118.87000274658203
2022-03-18,181.8099365234375,16873.484375,21420.0,1737.340087890625,118.48600006103516
2022-03-22,183.8203887939453,17493.4296875,21770.0,1774.990234375,119.59400177001953
2022-03-23,188.20687866210938,18003.3828125,21720.0,1761.1851806640625,121.33999633789062
2022-03-24,188.80088806152344,17908.39453125,21955.0,1781.265380859375,121.12699890136719
2022-03-25,188.70948791503906,18228.365234375,22245.0,1767.0418701171875,122.34600067138672
2022-03-28,187.79563903808594,18328.353515625,22250.0,1792.560302734375,122.2699966430664
2022-03-29,189.4862518310547,18818.310546875,22195.0,1821.425048828125,123.66000366210938
2022-03-30,189.44056701660156,18853.306640625,21900.0,1792.560302734375,123.125
2022-03-31,187.24732971191406,18723.3203125,21900.0,1805.947021484375,122.02100372314453
2022-04-01,187.11026000976562,18473.341796875,22135.0,1845.6885986328125,121.75599670410156
2022-04-04,188.11549377441406,18503.33984375,21990.0,1819.333740234375,122.61000061035156
2022-04-05,187.7042694091797,18803.3125,22080.0,1821.843505859375,122.80899810791016
2022-04-06,184.91700744628906,18598.330078125,22205.0,1815.98681640625,123.65599822998047
2022-04-07,182.08409118652344,18128.373046875,22205.0,1801.7635498046875,123.7229995727539
2022-04-08,182.40396118164062,18293.357421875,22350.0,1782.1021728515625,124.09600067138672
2022-04-11,181.8556365966797,18023.3828125,22705.0,1790.886962890625,124.38500213623047
2022-04-12,179.34255981445312,17738.408203125,22920.0,1789.63232421875,125.47200012207031
2022-04-13,181.8556365966797,17933.388671875,23125.0,1790.468505859375,125.41600036621094
2022-04-14,183.77471923828125,18128.373046875,23075.0,1798.4169921875,125.37699890136719
2022-04-15,182.541015625,17868.396484375,23435.0,1792.978271484375,126.17900085449219
2022-04-18,180.80471801757812,17683.41015625,23455.0,1803.0186767578125,126.61799621582031
2022-04-19,182.541015625,18133.373046875,23630.0,1787.958740234375,127.0979995727539
2022-04-20,184.46011352539062,18383.349609375,23315.0,1776.663330078125,129.33299255371094
2022-04-21,185.5110321044922,18308.357421875,23380.0,1792.978271484375,128.01300048828125
2022-04-22,183.3634796142578,17758.408203125,23300.0,1798.4169921875,128.4080047607422
2022-04-25,180.57626342773438,17253.451171875,22970.0,1797.580322265625,128.60499572753906
2022-04-26,181.07887268066406,17583.419921875,22780.0,1797.580322265625,127.74400329589844
2022-04-27,179.29685974121094,16918.48046875,22625.0,1805.5286865234375,127.26599884033203
2022-04-28,182.76947021484375,17398.4375,22740.0,1791.3050537109375,128.3939971923828
2022-05-02,182.5867156982422,17103.46484375,22930.0,1795.488525390625,130.01100158691406
2022-05-06,184.36871337890625,17043.470703125,22860.0,1802.600341796875,130.3300018310547
2022-05-09,180.75901794433594,16678.50390625,22870.0,1770.806884765625,130.74899291992188
2022-05-10,179.47962951660156,16318.53515625,22655.0,1773.3402099609375,130.3769989013672
2022-05-11,178.24595642089844,16458.521484375,22345.0,1754.340087890625,130.3509979248047
2022-05-12,176.37255859375,15668.59375,22355.0,1758.9844970703125,129.8350067138672
2022-05-13,179.7994842529297,15873.5751953125,21955.0,1783.4735107421875,128.58799743652344
2022-05-16,179.7537841796875,16143.55078125,21745.0,1777.984619140625,129.4320068359375
2022-05-17,179.98223876953125,16208.544921875,22065.0,1782.2069091796875,128.92300415039062
2022-05-18,181.7642364501953,16433.525390625,21815.0,1794.0289306640625,129.45399475097656
2022-05-19,179.34255981445312,15543.60546875,21770.0,1789.3846435546875,127.91400146484375
2022-05-20,180.89608764648438,15583.6015625,22005.0,1791.07373046875,127.83200073242188
2022-05-23,182.6781005859375,15573.6015625,22115.0,1799.5179443359375,127.90299987792969
2022-05-24,181.17025756835938,15303.626953125,22080.0,1783.8955078125,127.84600067138672
2022-05-25,180.80471801757812,15298.6279296875,22030.0,1799.0958251953125,126.76899719238281
2022-05-26,180.94178771972656,15328.6240234375,21890.0,1798.2513427734375,127.1520004272461
2022-05-27,181.90133666992188,15793.5830078125,21925.0,1803.739990234375,127.04499816894531
2022-05-30,185.0998077392578,16598.509765625,22065.0,1806.274169921875,127.28500366210938
2022-05-31,184.14024353027344,16543.515625,22095.0,1812.1846923828125,127.78399658203125
2022-06-01,186.8361053466797,16573.51171875,22075.0,1814.718017578125,128.73599243164062
2022-06-02,185.6481170654297,16563.513671875,22400.0,1818.095703125,130.1219940185547
2022-06-03,186.2877960205078,17003.474609375,22625.0,1816.4072265625,129.91799926757812
2022-06-06,186.7904052734375,16748.49609375,22610.0,1814.718017578125,130.70700073242188
2022-06-07,187.43011474609375,16813.4921875,22805.0,1819.7850341796875,132.17599487304688
2022-06-08,189.76040649414062,17108.46484375,22960.0,1826.54052734375,132.8470001220703
2022-06-09,189.62332153320312,17073.466796875,23080.0,1832.4517822265625,134.42999267578125
2022-06-10,187.06455993652344,16708.5,23000.0,1818.5181884765625,134.41799926757812
2022-06-13,183.08934020996094,15863.576171875,23465.0,1806.69580078125,134.81399536132812
2022-06-14,180.89608764648438,15698.5908203125,22960.0,1756.8736572265625,134.22500610351562
2022-06-15,178.56578063964844,15573.6015625,22870.0,1718.4510498046875,135.29400634765625
2022-06-16,179.890869140625,15733.5888671875,22935.0,1738.7177734375,134.11500549316406
2022-06-17,176.73806762695312,15283.6279296875,23085.0,1739.562255859375,132.42100524902344
2022-06-20,175.3673095703125,15533.6064453125,23215.0,1730.6956787109375,135.2760009765625
2022-06-21,178.74855041503906,15688.591796875,23120.0,1734.91796875,135.08700561523438
2022-06-22,178.4287109375,15768.583984375,23185.0,1723.517822265625,136.2689971923828
2022-06-23,178.4287109375,15873.5751953125,23190.0,1725.62890625,136.0240020751953
2022-06-24,179.84518432617188,16163.5498046875,22920.0,1731.1180419921875,134.83999633789062
2022-06-27,181.99270629882812,16618.509765625,23085.0,1749.2734375,135.06199645996094
2022-06-28,183.63763427734375,16528.515625,23055.0,1775.4512939453125,135.43499755859375
2022-06-29,182.35824584960938,16118.5537109375,23090.0,1783.05126953125,136.0469970703125
2022-06-30,180.4391632080078,16023.5625,23080.0,1784.740234375,136.58900451660156
2022-07-01,177.88040161132812,15608.5986328125,22610.0,1766.1624755859375,135.78599548339844
2022-07-04,180.3934783935547,15818.580078125,22855.0,1786.0072021484375,135.04299926757812
2022-07-05,181.26162719726562,16108.5537109375,23020.0,1787.273681640625,135.83999633789062
2022-07-06,179.0684051513672,16118.5537109375,22220.0,1768.69580078125,135.52099609375
2022-07-07,177.28639221191406,16403.52734375,22135.0,1781.7847900390625,135.96600341796875
2022-07-08,182.22421264648438,16568.51171875,22030.0,1767.0069580078125,135.91299438476562
2022-07-11,184.93907165527344,16678.50390625,22245.0,1784.318359375,136.30099487304688
2022-07-12,181.80291748046875,16418.52734375,22150.0,1787.6959228515625,137.38800048828125
2022-07-13,182.45823669433594,16383.5283203125,22045.0,1785.16259765625,136.7259979248047
2022-07-14,182.59866333007812,16433.525390625,22300.0,1782.2069091796875,137.6280059814453
2022-07-15,182.5050506591797,16633.505859375,22155.0,1780.51806640625,138.9669952392578
2022-07-19,183.67526245117188,16668.50390625,21990.0,1791.07373046875,138.22900390625
2022-07-20,187.7007598876953,17223.453125,21985.0,1793.1844482421875,138.1909942626953
2022-07-21,188.12203979492188,17473.431640625,21810.0,1807.1181640625,138.39500427246094
2022-07-22,188.68374633789062,17488.4296875,22050.0,1813.8736572265625,137.09800720214844
2022-07-25,187.3262939453125,17138.4609375,21915.0,1817.673583984375,136.31199645996094
2022-07-26,187.3730926513672,17043.470703125,21905.0,1811.3404541015625,136.43099975585938
2022-07-27,187.7007598876953,17053.46875,21920.0,1824.00732421875,136.97000122070312
2022-07-28,187.88800048828125,17243.453125,21925.0,1823.5848388671875,136.11099243164062
2022-07-29,187.09226989746094,17403.4375,21860.0,1838.362548828125,134.39700317382812
2022-08-01,189.01138305664062,17348.443359375,21725.0,1857.7850341796875,133.40699768066406
2022-08-02,186.01565551757812,17073.466796875,21580.0,1835.8294677734375,131.57200622558594
2022-08-03,186.15609741210938,17463.431640625,21975.0,1832.4517822265625,133.37899780273438
2022-08-04,186.24969482421875,17983.384765625,22120.0,1840.473876953125,133.96200561523438
2022-08-05,187.9816131591797,18038.3828125,22275.0,1840.0516357421875,132.62100219726562
2022-08-08,188.2156524658203,18143.373046875,22360.0,1841.318115234375,135.0570068359375
2022-08-09,187.04544067382812,18003.3828125,22495.0,1818.5181884765625,134.83999633789062
2022-08-10,186.48374938964844,17733.689453125,22490.0,1836.990234375,135.18699645996094
2022-08-12,190.50924682617188,17953.673828125,22215.0,1832.308349609375,132.99400329589844
2022-08-15,191.63262939453125,18228.654296875,22235.0,1844.6513671875,133.28799438476562
2022-08-16,191.21136474609375,18403.640625,22125.0,1850.610107421875,133.14300537109375
2022-08-17,193.55178833007812,18533.630859375,22260.0,1842.9493408203125,134.27699279785156
